Class,Name,Party Code,State,Term End,Term Start,Session
9,Tom Graves,R,Georgia,,,113
1,Paul Broun,R,Georgia,,,113
1,Phil Gingrey,R,Georgia,,,113
1,John Barrow,D,Georgia,,,113
1,David Scott,D,Georgia,,,113
1,Colleen Hanabusa,D,Hawaii,,,113
2,Mazie Hirono,D,Hawaii,,,113
1,Raul Labrador,R,Idaho,,,113
2,Mike Simpson,R,Idaho,,,113
1,Bobby Rush,D,Illinois,,,113
2,"Jesse Jackson, Jr.",D,Illinois,2012-11-21 00:00:00,,113
2,,Vacant,Illinois,,2012-11-21 00:00:00,113
3,Dan Lipinski,D,Illinois,,,113
4,Luis Gutierrez,D,Illinois,,,113
5,Michael Quigley,D,Illinois,,,113
6,Peter Roskam,R,Illinois,,,113
7,Danny Davis,D,Illinois,,,113
8,Joe Walsh,R,Illinois,,,113
9,Jan Schakowsky,D,Illinois,,,113
1,Robert Dold,R,Illinois,,,113
1,Adam Kinzinger,R,Illinois,,,113
1,Jerry Costello,D,Illinois,,,113
1,Judy Biggert,R,Illinois,,,113
1,Randy Hultgren,R,Illinois,,,113
1,Tim Johnson,R,Illinois,,,113
1,Don Manzullo,R,Illinois,,,113
1,Bobby Schilling,R,Illinois,,,113
1,Aaron Schock,R,Illinois,,,113
1,John Shimkus,R,Illinois,,,113
1,Pete Visclosky,D,Indiana,,,113
2,Joe Donnelly,D,Indiana,,,113
3,Marlin Stutzman,R,Indiana,,,113
4,Todd Rokita,R,Indiana,,,113
5,Dan Burton,R,Indiana,,,113
6,Mike Pence,R,Indiana,,,113
7,Andre Carson,D,Indiana,,,113
8,Larry Bucshon,R,Indiana,,,113
9,Todd Young,R,Indiana,,,113
1,Bruce Braley,D,Iowa,,,113
2,David Loebsack,D,Iowa,,,113
3,Leonard Boswell,D,Iowa,,,113
4,Tom Latham,R,Iowa,,,113
5,Steve King,R,Iowa,,,113
1,Tim Huelskamp,R,Kansas,,,113
2,Lynn Jenkins,R,Kansas,,,113
3,Kevin Yoder,R,Kansas,,,113
4,Mike Pompeo,R,Kansas,,,113
1,Ed Whitfield,R,Kentucky,,,113
2,Brett Guthrie,R,Kentucky,,,113
3,John Yarmuth,D,Kentucky,,,113
4,Geoff Davis,R,Kentucky,2012-07-31 00:00:00,,113
4,Thomas Massie,R,Kentucky,,2012-11-13 00:00:00,113
5,Hal Rogers,R,Kentucky,,,113
6,Ben Chandler,D,Kentucky,,,113
1,Steve Scalise,R,Louisiana,,,113
2,Cedric Richmond,D,Louisiana,,,113
3,Jeff Landry,R,Louisiana,,,113
4,John Fleming,R,Louisiana,,,113
5,Rodney Alexander,R,Louisiana,,,113
6,Bill Cassidy,R,Louisiana,,,113
7,Charles Boustany,R,Louisiana,,,113
1,Chellie Pingree,D,Maine,,,113
2,Mike Michaud,D,Maine,,,113
1,Andrew Harris,R,Maryland,,,113
2,Dutch Ruppersberger,D,Maryland,,,113
3,John Sarbanes,D,Maryland,,,113
4,Donna Edwards,D,Maryland,,,113
5,Steny Hoyer,D,Maryland,,,113
6,Roscoe Bartlett,R,Maryland,,,113
7,Elijah Cummings,D,Maryland,,,113
8,Chris Van Hollen,D,Maryland,,,113
1,John Olver,D,Massachusetts,,,113
2,Richard Neal,D,Massachusetts,,,113
3,Jim McGovern,D,Massachusetts,,,113
4,Barney Frank,D,Massachusetts,,,113
5,Niki Tsongas,D,Massachusetts,,,113
6,John Tierney,D,Massachusetts,,,113
7,Ed Markey,D,Massachusetts,,,113
8,Mike Capuano,D,Massachusetts,,,113
9,Stephen Lynch,D,Massachusetts,,,113
1,William Keating,D,Massachusetts,,,113
1,Dan Benishek,R,Michigan,,,113
2,Bill Huizenga,R,Michigan,,,113
3,Justin Amash,R,Michigan,,,113
4,Dave Camp,R,Michigan,,,113
5,Dale Kildee,D,Michigan,,,113
6,Fred Upton,R,Michigan,,,113
7,Tim Walberg,R,Michigan,,,113
8,Mike Rogers,R,Michigan,,,113
9,Gary Peters,D,Michigan,,,113
1,Candice Miller,R,Michigan,,,113
1,Thaddeus McCotter,R,Michigan,2012-07-06 00:00:00,,113
1,David Curson,D,Michigan,,2012-11-06 00:00:00,113
1,Sander Levin,D,Michigan,,,113
1,Hansen Clarke,D,Michigan,,,113
1,John Conyers,D,Michigan,,,113
1,John Dingell,D,Michigan,,,113
1,Tim Walz,D,Minnesota,,,113
2,John Kline,R,Minnesota,,,113
3,Erik Paulsen,R,Minnesota,,,113
4,Betty McCollum,D,Minnesota,,,113
5,Keith Ellison,D,Minnesota,,,113
6,Michele Bachmann,R,Minnesota,,,113
7,Collin Peterson,D,Minnesota,,,113
8,Chip Cravaack,R,Minnesota,,,113
1,Alan Nunnelee,R,Mississippi,,,113
2,Bennie Thompson,D,Mississippi,,,113
3,Gregg Harper,R,Mississippi,,,113
4,Steven Palazzo,R,Mississippi,,,113
1,William Clay,D,Missouri,,,113
2,Todd Akin,R,Missouri,,,113
3,Russ Carnahan,D,Missouri,,,113
4,Vicky Hartzler,R,Missouri,,,113
5,Emanuel Cleaver,D,Missouri,,,113
6,Sam Graves,R,Missouri,,,113
7,Bill Long,R,Missouri,,,113
8,Jo Ann Emerson,R,Missouri,,,113
9,Blaine Luetkemeyer,R,Missouri,,,113
A,Denny Rehberg,R,Montana,,,113
1,Jeff Fortenberry,R,Nebraska,,,113
2,Lee Terry,R,Nebraska,,,113
3,Adrian Smith,R,Nebraska,,,113
1,Shelley Berkley,D,Nevada,,,113
2,Dean Heller,R,Nevada,2011-05-09 00:00:00,,113
2,Mark Amodei,R,Nevada,,2011-09-13 00:00:00,113
3,Joe Heck,R,Nevada,,,113
1,Frank Guinta,R,New Hampshire,,,113
2,Charles Bass,R,New Hampshire,,,113
1,Rob Andrews,D,New Jersey,,,113
2,Frank LoBiondo,R,New Jersey,,,113
3,Jon Runyan,R,New Jersey,,,113
4,Chris Smith,R,New Jersey,,,113
5,Scott Garrett,R,New Jersey,,,113
6,Frank Pallone,D,New Jersey,,,113
7,Leonard Lance,R,New Jersey,,,113
8,Bill Pascrell,D,New Jersey,,,113
9,Steve Rothman,D,New Jersey,,,113
1,Donald Payne,D,New Jersey,2012-03-06 00:00:00,,113
1,"Donald Payne, Jr.",D,New Jersey,,2012-11-06 00:00:00,113
1,Rodney Frelinghuysen,R,New Jersey,,,113
1,Rush Holt,D,New Jersey,,,113
1,Albio Sires,D,New Jersey,,,113
1,Martin Heinrich,D,New Mexico,,,113
2,Steve Pearce,R,New Mexico,,,113
3,Ben Lujan,D,New Mexico,,,113
1,Tim Bishop,D,New York,,,113
2,Steve Israel,D,New York,,,113
3,Peter King,R,New York,,,113
4,Carolyn McCarthy,D,New York,,,113
5,Gary Ackerman,D,New York,,,113
6,Gregory Meeks,D,New York,,,113
7,Joseph Crowley,D,New York,,,113
8,Jerrold Nadler,D,New York,,,113
9,Anthony Weiner,D,New York,2011-06-21 00:00:00,,113
9,Bob Turner,R,New York,,2011-09-13 00:00:00,113
1,Edolphus Towns,D,New York,,,113
1,Yvette Clarke,D,New York,,,113
1,Nydia Velazquez,D,New York,,,113
1,Michael Grimm,R,New York,,,113
1,Carolyn Maloney,D,New York,,,113
1,Charles Rangel,D,New York,,,113
1,Jose Serrano,D,New York,,,113
1,Eliot Engel,D,New York,,,113
1,Nita Lowey,D,New York,,,113
1,Nan Hayworth,R,New York,,,113
2,Chris Gibson,R,New York,,,113
2,Paul Tonko,D,New York,,,113
2,Maurice Hinchey,D,New York,,,113
2,Bill Owens,D,New York,,,113
2,Richard Hanna,R,New York,,,113
2,Ann Marie Buerkle,R,New York,,,113
2,Chris Lee,R,New York,2011-02-09 00:00:00,,113
2,Kathy Hochul,D,New York,,2011-05-24 00:00:00,113
2,Brian Higgins,D,New York,,,113
2,Louise Slaughter,D,New York,,,113
2,Tom Reed,R,New York,,,113
1,G. K. Butterfield,D,North Carolina,,,113
2,Renee Ellmers,R,North Carolina,,,113
3,Walter Jones,R,North Carolina,,,113
4,David Price,D,North Carolina,,,113
5,Virginia Foxx,R,North Carolina,,,113
6,Howard Coble,R,North Carolina,,,113
7,Mike McIntyre,D,North Carolina,,,113
8,Larry Kissell,D,North Carolina,,,113
9,Sue Myrick,R,North Carolina,,,113
1,Patrick McHenry,R,North Carolina,,,113
1,Heath Shuler,D,North Carolina,,,113
1,Mel Watt,D,North Carolina,,,113
1,Brad Miller,D,North Carolina,,,113
A,Rick Berg,R,North Dakota,,,113
1,Steve Chabot,R,Ohio,,,113
2,Jean Schmidt,R,Ohio,,,113
3,Mike Turner,R,Ohio,,,113
4,Jim Jordan,R,Ohio,,,113
5,Bob Latta,R,Ohio,,,113
6,Bill Johnson,R,Ohio,,,113
7,Steve Austria,R,Ohio,,,113
8,John Boehner,R,Ohio,,,113
9,Marcy Kaptur,D,Ohio,,,113
1,Dennis Kucinich,D,Ohio,,,113
1,Marcia Fudge,D,Ohio,,,113
1,Pat Tiberi,R,Ohio,,,113
1,Betty Sutton,D,Ohio,,,113
1,Steve LaTourette,R,Ohio,,,113
1,Steve Stivers,R,Ohio,,,113
1,Jim Renacci,R,Ohio,,,113
1,Tim Ryan,D,Ohio,,,113
1,Bob Gibbs,R,Ohio,,,113
1,John Sullivan,R,Oklahoma,,,113
2,Dan Boren,D,Oklahoma,,,113
3,Frank Lucas,R,Oklahoma,,,113
4,Tom Cole,R,Oklahoma,,,113
5,James Lankford,R,Oklahoma,,,113
1,David Wu,D,Oregon,2011-08-03 00:00:00,,113
1,Suzanne Bonamici,D,Oregon,,2012-01-31 00:00:00,113
2,Greg Walden,R,Oregon,,,113
3,Earl Blumenauer,D,Oregon,,,113
4,Peter DeFazio,D,Oregon,,,113
5,Kurt Schrader,D,Oregon,,,113
1,Bob Brady,D,Pennsylvania,,,113
2,Chaka Fattah,D,Pennsylvania,,,113
3,Mike Kelly,R,Pennsylvania,,,113
4,Jason Altmire,D,Pennsylvania,,,113
5,Glenn Thompson,R,Pennsylvania,,,113
6,Jim Gerlach,R,Pennsylvania,,,113
7,Pat Meehan,R,Pennsylvania,,,113
8,Mike Fitzpatrick,R,Pennsylvania,,,113
9,Bill Shuster,R,Pennsylvania,,,113
1,Tom Marino,R,Pennsylvania,,,113
1,Lou Barletta,R,Pennsylvania,,,113
1,Mark Critz,D,Pennsylvania,,,113
1,Allyson Schwartz,D,Pennsylvania,,,113
1,Michael Doyle,D,Pennsylvania,,,113
1,Charlie Dent,R,Pennsylvania,,,113
1,Joseph Pitts,R,Pennsylvania,,,113
1,Tim Holden,D,Pennsylvania,,,113
1,Timothy Murphy,R,Pennsylvania,,,113
1,Todd Platts,R,Pennsylvania,,,113
1,David Cicilline,D,Rhode Island,,,113
2,James Langevin,D,Rhode Island,,,113
1,Tim Scott,R,South Carolina,"January 2, 2013[24]",,113
1,,Vacant,South Carolina,,2013-01-02 00:00:00,113
2,Joe Wilson,R,South Carolina,,,113
3,Jeff Duncan,R,South Carolina,,,113
4,Trey Gowdy,R,South Carolina,,,113
5,Mick Mulvaney,R,South Carolina,,,113
6,Jim Clyburn,D,South Carolina,,,113
A,Kristi Noem,R,South Dakota,,,113
1,Phil Roe,R,Tennessee,,,113
2,Jimmy Duncan,R,Tennessee,,,113
3,Chuck Fleischmann,R,Tennessee,,,113
4,Scott DesJarlais,R,Tennessee,,,113
5,Jim Cooper,D,Tennessee,,,113
6,Diane Black,R,Tennessee,,,113
7,Marsha Blackburn,R,Tennessee,,,113
8,Stephen Fincher,R,Tennessee,,,113
9,Steve Cohen,D,Tennessee,,,113
1,Louie Gohmert,R,Texas,,,113
2,Ted Poe,R,Texas,,,113
3,Sam Johnson,R,Texas,,,113
4,Ralph Hall,R,Texas,,,113
5,Jeb Hensarling,R,Texas,,,113
6,Joe Barton,R,Texas,,,113
7,John Culberson,R,Texas,,,113
8,Kevin Brady,R,Texas,,,113
9,Al Green,D,Texas,,,113
1,Michael McCaul,R,Texas,,,113
1,Mike Conaway,R,Texas,,,113
1,Kay Granger,R,Texas,,,113
1,Mac Thornberry,R,Texas,,,113
1,Ron Paul,R,Texas,,,113
1,Ruben Hinojosa,D,Texas,,,113
1,Silvestre Reyes,D,Texas,,,113
1,Bill Flores,R,Texas,,,113
1,Sheila Jackson Lee,D,Texas,,,113
1,Randy Neugebauer,R,Texas,,,113
2,Charlie Gonzalez,D,Texas,,,113
2,Lamar Smith,R,Texas,,,113
2,Pete Olson,R,Texas,,,113
2,Quico Canseco,R,Texas,,,113
2,Kenny Marchant,R,Texas,,,113
2,Lloyd Doggett,D,Texas,,,113
2,Michael Burgess,R,Texas,,,113
2,Blake Farenthold,R,Texas,,,113
2,Henry Cuellar,D,Texas,,,113
2,Gene Green,D,Texas,,,113
3,Eddie Bernice Johnson,D,Texas,,,113
3,John Carter,R,Texas,,,113
3,Pete Sessions,R,Texas,,,113
1,Rob Bishop,R,Utah,,,113
2,Jim Matheson,D,Utah,,,113
3,Jason Chaffetz,R,Utah,,,113
A,Peter Welch,D,Vermont,,,113
1,Rob Wittman,R,Virginia,,,113
2,Scott Rigell,R,Virginia,,,113
3,Bobby Scott,D,Virginia,,,113
4,Randy Forbes,R,Virginia,,,113
5,Robert Hurt,R,Virginia,,,113
6,Bob Goodlatte,R,Virginia,,,113
7,Eric Cantor,R,Virginia,,,113
8,Jim Moran,D,Virginia,,,113
9,Morgan Griffith,R,Virginia,,,113
1,Frank Wolf,R,Virginia,,,113
1,Gerry Connolly,D,Virginia,,,113
1,Jay Inslee,D,Washington,2012-03-20 00:00:00,,113
1,Suzan DelBene,D,Washington,,2012-11-06 00:00:00,113
2,Rick Larsen,D,Washington,,,113
3,Jaime Herrera Beutler,R,Washington,,,113
4,Doc Hastings,R,Washington,,,113
5,Cathy McMorris Rodgers,R,Washington,,,113
6,Norman Dicks,D,Washington,,,113
7,Jim McDermott,D,Washington,,,113
8,Dave Reichert,R,Washington,,,113
9,Adam Smith,D,Washington,,,113
1,David McKinley,R,West Virginia,,,113
2,Shelley Moore Capito,R,West Virginia,,,113
3,Nick Rahall,D,West Virginia,,,113
1,Paul Ryan,R,Wisconsin,,,113
2,Tammy Baldwin,D,Wisconsin,,,113
3,Ron Kind,D,Wisconsin,,,113
4,Gwen Moore,D,Wisconsin,,,113
5,Jim Sensenbrenner,R,Wisconsin,,,113
6,Tom Petri,R,Wisconsin,,,113
7,Sean Duffy,R,Wisconsin,,,113
8,Reid Ribble,R,Wisconsin,,,113
A,Cynthia Lummis,R,Wyoming,,,113
A,Samoa: Eni Faleomavaega,D,Non-voting members,,,113
D,of Columbia: Eleanor Holmes Norton,D,Non-voting members,,,113
G,Madeleine Bordallo,D,Non-voting members,,,113
N,Mariana Islands: Gregorio Sablan,D,Non-voting members,,,113
P,Pedro Pierluisi,D/NPP,Non-voting members,,,113
V,Donna Christian-Christensen,D,Non-voting members,,,113
1,Jo Bonner,R,Alabama,2013-08-02 00:00:00,,114
1,Bradley Byrne,R,Alabama,,2014-01-07 00:00:00,114
2,Martha Roby,R,Alabama,,,114
3,Mike Rogers,R,Alabama,,,114
4,Robert Aderholt,R,Alabama,,,114
5,Mo Brooks,R,Alabama,,,114
6,Spencer Bachus,R,Alabama,,,114
7,Terri Sewell,D,Alabama,,,114
A,Don Young,R,Alaska,,,114
1,Ann Kirkpatrick,D,Arizona,,,114
2,Ron Barber,D,Arizona,,,114
3,Raúl Grijalva,D,Arizona,,,114
4,Paul Gosar,R,Arizona,,,114
5,Matt Salmon,R,Arizona,,,114
6,David Schweikert,R,Arizona,,,114
7,Ed Pastor,D,Arizona,,,114
8,Trent Franks,R,Arizona,,,114
9,Kyrsten Sinema,D,Arizona,,,114
1,Rick Crawford,R,Arkansas,,,114
2,Timothy Griffin,R,Arkansas,,,114
3,Steve Womack,R,Arkansas,,,114
4,Tom Cotton,R,Arkansas,,,114
1,Doug LaMalfa,R,California,,,114
2,Jared Huffman,D,California,,,114
3,John Garamendi,D,California,,,114
4,Tom McClintock,R,California,,,114
5,Mike Thompson,D,California,,,114
6,Doris Matsui,D,California,,,114
7,Ami Bera,D,California,,,114
8,Paul Cook,R,California,,,114
9,Jerry McNerney,D,California,,,114
1,Jeff Denham,R,California,,,114
1,George Miller,D,California,,,114
1,Nancy Pelosi,D,California,,,114
1,Barbara Lee,D,California,,,114
1,Jackie Speier,D,California,,,114
1,Eric Swalwell,D,California,,,114
1,Jim Costa,D,California,,,114
1,Mike Honda,D,California,,,114
1,Anna Eshoo,D,California,,,114
1,Zoe Lofgren,D,California,,,114
2,Sam Farr,D,California,,,114
2,David Valadao,R,California,,,114
2,Devin Nunes,R,California,,,114
2,Kevin McCarthy,R,California,,,114
2,Lois Capps,D,California,,,114
2,Buck McKeon,R,California,,,114
2,Julia Brownley,D,California,,,114
2,Judy Chu,D,California,,,114
2,Adam Schiff,D,California,,,114
2,Tony Cardenas,D,California,,,114
3,Brad Sherman,D,California,,,114
3,Gary Miller,R,California,,,114
3,Grace Napolitano,D,California,,,114
3,Henry Waxman,D,California,,,114
3,Xavier Becerra,D,California,,,114
3,Gloria Negrete McLeod,D,California,,,114
3,Raul Ruiz,D,California,,,114
3,Karen Bass,D,California,,,114
3,Linda Sanchez,D,California,,,114
3,Ed Royce,R,California,,,114
4,Lucille Roybal-Allard,D,California,,,114
4,Mark Takano,D,California,,,114
4,Ken Calvert,R,California,,,114
4,Maxine Waters,D,California,,,114
4,Janice Hahn,D,California,,,114
4,John Campbell,R,California,,,114
4,Loretta Sanchez,D,California,,,114
4,Alan Lowenthal,D,California,,,114
4,Dana Rohrabacher,R,California,,,114
4,Darrell Issa,R,California,,,114
5,Duncan D. Hunter,R,California,,,114
5,Juan Vargas,D,California,,,114
5,Scott Peters,D,California,,,114
5,Susan Davis,D,California,,,114
1,Diana DeGette,D,Colorado,,,114
2,Jared Polis,D,Colorado,,,114
3,Scott Tipton,R,Colorado,,,114
4,Cory Gardner,R,Colorado,,,114
5,Doug Lamborn,R,Colorado,,,114
6,Mike Coffman,R,Colorado,,,114
7,Ed Perlmutter,D,Colorado,,,114
1,John Larson,D,Connecticut,,,114
2,Joe Courtney,D,Connecticut,,,114
3,Rosa DeLauro,D,Connecticut,,,114
4,Jim Himes,D,Connecticut,,,114
5,Elizabeth Esty,D,Connecticut,,,114
A,John Carney,D,Delaware,,,114
1,Jeff Miller,R,Florida,,,114
2,Steve Southerland,R,Florida,,,114
3,Ted Yoho,R,Florida,,,114
4,Ander Crenshaw,R,Florida,,,114
5,Corrine Brown,D,Florida,,,114
6,Ron DeSantis,R,Florida,,,114
7,John Mica,R,Florida,,,114
8,Bill Posey,R,Florida,,,114
9,Alan Grayson,D,Florida,,,114
1,Daniel Webster,R,Florida,,,114
1,Rich Nugent,R,Florida,,,114
1,Gus Bilirakis,R,Florida,,,114
1,Bill Young,R,Florida,2013-10-18 00:00:00,,114
1,David Jolly,R,Florida,,2014-03-13 00:00:00,114
1,Kathy Castor,D,Florida,,,114
1,Dennis Ross,R,Florida,,,114
1,Vern Buchanan,R,Florida,,,114
1,Tom Rooney,R,Florida,,,114
1,Patrick Murphy,D,Florida,,,114
1,Trey Radel,R,Florida,2014-01-27 00:00:00,,114
1,Curt Clawson,R,Florida,,2014-06-25 00:00:00,114
2,Alcee Hastings,D,Florida,,,114
2,Ted Deutch,D,Florida,,,114
2,Lois Frankel,D,Florida,,,114
2,Debbie Wasserman Schultz,D,Florida,,,114
